Time_s,Displacement_m
3.85929719740725,-0.010031598240881
3.86511759721023,-0.0102931946879588
3.87068443901397,-0.0104912181229414
3.87625128081772,-0.010638051527288
3.88181812262146,-0.0107332770027784
3.88738496442521,-0.0107760104655919
3.89251064948908,-0.0107683645954553
3.89763633455295,-0.0107161196715908
3.90276201961681,-0.01061962376696
3.90788770468068,-0.0104790947984117
3.91316355769869,-0.0102888689539366
3.91843941071669,-0.0100534751323883
3.92371526373469,-0.0097740321164404
3.92899111675269,-0.00945164835670035
3.93583502593075,-0.00897167041287327
3.94267893510882,-0.00842540000830172
3.94952284428688,-0.00781689584674393
3.95636675346494,-0.0071506068458422
3.96327269810169,-0.00642504031589629
3.97017864273843,-0.00565096558767269
3.97708458737518,-0.00483373856606664
3.98399053201192,-0.00398015833007998
3.99089647664867,-0.0030978110937047
3.99780242128541,-0.00219181028895472
4.00470836592216,-0.00126807063824057
4.01161431055891,-0.000334830111700172
4.0182302973263,0.000560019587283923
4.02484628409368,0.00145138727555376
4.03146227086107,0.00233406979580956
4.03807825762846,0.00320060649395485
4.04431841658476,0.00399620581237473
4.05055857554106,0.00476757029968807
4.05679873449736,0.00551073427658025
4.06303889345366,0.00622003160528655
4.06909228871761,0.00687031762259891
4.07514568398156,0.00748114360090618
4.08119907924551,0.00804964000781954
4.08725247450946,0.00857158562598827
4.09311346707253,0.00902867729390085
4.09897445963561,0.00943702825453848
4.10483545219868,0.00979493362683346
4.11069644476175,0.0100997401275125
4.11632054189912,0.0103400004178503
4.12194463903648,0.0105287785411704
4.12756873617385,0.0106654666625854
4.13319283331122,0.0107489160086543
4.13843283311675,0.0107779352313579
4.14367283292228,0.0107603127944708
4.14891283272781,0.010696287139895
4.15415283253334,0.0105859108869771
4.15911310143282,0.0104389373394733
4.16407337033229,0.0102514521090607
4.16903363923177,0.0100242520749021
4.17399390813124,0.00975812355729868
4.18051383128734,0.00935069636578069
4.18703375444345,0.00888057854739529
4.19355367759955,0.00835100555540188
4.20007360075565,0.00776540111407316
4.20923725344171,0.00685659692658825
4.21840090612777,0.00585625164410366
4.22756455881382,0.00477566157685053
4.23672821149988,0.00363210480749142
4.24430967342528,0.00265209155617864
4.25189113535067,0.00164726702523436
4.25947259727607,0.000625138305775568
4.26705405920147,-0.000402583677728058
4.27352566231012,-0.00127512413911341
4.27999726541877,-0.00213966015222682
4.28646886852742,-0.00299133300893113
4.29294047163607,-0.00382325432424523
4.29914103248826,-0.00459525357847685
4.30534159334045,-0.00533969812394693
4.31154215419264,-0.00605282325432573
4.31774271504483,-0.00672922835272473
4.32375928475776,-0.00734531687824585
4.32977585447069,-0.0079197053106075
4.33579242418362,-0.00844974659450239
4.34180899389656,-0.00893151823655631
4.34762963757076,-0.00934806197516846
4.35345028124497,-0.00971481627642521
4.35927092491917,-0.0100302962925486
4.36509156859338,-0.0102921481981425
4.37065876474877,-0.0104904203171368
4.37622596090416,-0.0106374998587383
4.38179315705956,-0.0107329678310774
4.38736035321495,-0.0107759386215055
4.39248678007088,-0.01076850294151
4.39761320692681,-0.0107164547832546
4.40273963378274,-0.0106201416432253
4.40786606063867,-0.0104797805498542
4.41314012651455,-0.0102898141159047
4.41841419239044,-0.0100547061343864
4.42368825826632,-0.00977557334626942
4.4289623241422,-0.00945352213780358
4.43580428521109,-0.0089739768493141
4.44264624627997,-0.00842815993131204
4.44948820734886,-0.0078201249090406
4.45633016841774,-0.00715431404248464
